timestamp_s,session_state,charger_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,cell_delta_v_mv,insulation_kohm,pilot_duty_pct,line_freq_hz,voltage_ripple_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
40.400,CC_CHARGING,401.960,359.404,121.381,43.625,45.313,29.676,31.311,15.058,809.742,59.450,60.010,0.777,-0.172,NONE,0.035
40.450,CC_CHARGING,401.265,359.258,121.225,43.551,45.317,29.512,31.278,14.932,809.491,59.576,59.998,0.846,-3.133,NONE,0.037
40.500,CC_CHARGING,402.095,359.075,121.537,43.641,45.321,29.538,31.401,14.308,809.087,59.670,60.024,0.783,6.238,NONE,0.039
40.550,CC_CHARGING,401.511,359.082,120.092,43.123,45.325,29.659,31.274,14.992,808.540,59.869,59.995,0.836,-28.887,NONE,0.055
40.600,CC_CHARGING,401.063,359.474,120.348,43.262,45.329,29.618,31.289,14.623,809.415,59.705,59.972,0.769,5.120,NONE,0.037
40.650,CC_CHARGING,401.939,359.162,120.934,43.435,45.333,29.598,31.289,15.012,810.657,59.886,59.975,0.766,11.721,NONE,0.042
40.700,CC_CHARGING,401.638,359.451,121.667,43.733,45.337,29.545,31.206,14.417,806.983,59.904,60.004,0.847,14.648,NONE,0.056
40.750,CC_CHARGING,401.681,359.441,121.671,43.733,45.342,29.685,31.338,14.492,808.412,59.615,60.008,0.787,0.078,NONE,0.040
40.800,CC_CHARGING,402.196,359.701,120.945,43.504,45.346,29.650,31.201,14.940,809.979,59.465,60.012,0.814,-14.503,NONE,0.037
40.850,CC_CHARGING,401.551,359.687,122.716,44.139,45.350,29.613,31.285,15.262,809.482,59.619,59.995,0.804,35.412,NONE,0.042
40.900,CC_CHARGING,401.893,359.725,120.188,43.235,45.354,29.608,31.257,14.970,809.462,59.476,60.011,0.785,-50.554,NONE,0.043
40.950,CC_CHARGING,402.229,359.170,120.668,43.340,45.358,29.522,31.439,14.660,808.599,59.920,60.011,0.780,9.596,NONE,0.057
41.000,CC_CHARGING,401.859,359.750,120.006,43.172,45.362,29.483,31.378,15.049,809.022,59.553,59.980,0.850,-13.234,NONE,0.055
41.050,CC_CHARGING,401.741,359.397,122.771,44.124,45.366,29.674,31.201,14.535,809.051,59.858,60.025,0.779,55.290,NONE,0.036
41.100,CC_CHARGING,402.401,359.608,120.244,43.241,45.370,29.520,31.389,14.388,807.126,59.594,59.989,0.786,-50.534,NONE,0.058
41.150,CC_CHARGING,401.176,359.807,120.151,43.231,45.374,29.544,31.242,15.107,808.955,59.553,60.006,0.800,-1.866,NONE,0.038
41.200,CC_CHARGING,402.185,359.323,119.917,43.089,45.378,29.584,31.256,14.977,807.912,59.788,60.024,0.785,-4.668,NONE,0.034
41.250,CC_CHARGING,402.333,359.817,121.264,43.633,45.383,29.599,31.353,14.454,807.050,59.673,59.984,0.842,26.935,NONE,0.058
41.300,CC_CHARGING,401.205,359.250,120.978,43.461,45.387,29.676,31.210,14.905,809.487,59.947,59.982,0.813,-5.719,NONE,0.039
41.350,CC_CHARGING,401.409,360.040,120.764,43.480,45.391,29.675,31.343,14.849,810.516,59.636,60.012,0.774,-4.287,NONE,0.036
41.400,CC_CHARGING,401.052,360.006,121.083,43.591,45.395,29.673,31.391,15.403,809.995,59.938,60.028,0.819,6.384,NONE,0.043
41.450,CC_CHARGING,401.438,359.971,120.055,43.216,45.399,29.588,31.261,14.432,809.400,59.808,60.029,0.795,-20.555,NONE,0.040
41.500,CC_CHARGING,401.507,359.692,122.349,44.008,45.403,29.690,31.317,14.551,808.010,59.554,60.021,0.814,45.873,NONE,0.060
41.550,CC_CHARGING,402.068,359.305,122.385,43.974,45.407,29.551,31.467,15.345,807.630,59.703,59.999,0.817,0.723,NONE,0.048
41.600,CC_CHARGING,402.018,360.055,122.687,44.174,45.411,29.507,31.457,15.009,807.629,59.563,59.998,0.836,6.042,NONE,0.044
41.650,CC_CHARGING,401.084,359.354,121.792,43.767,45.415,29.490,31.306,14.627,808.063,59.867,60.023,0.796,-17.901,NONE,0.058
41.700,CC_CHARGING,401.794,360.173,121.229,43.663,45.419,29.621,31.378,15.272,807.700,59.613,60.012,0.775,-11.273,NONE,0.057
41.750,CC_CHARGING,401.551,360.205,119.691,43.113,45.423,29.529,31.421,14.976,808.920,59.797,59.975,0.756,-30.756,NONE,0.051
41.800,CC_CHARGING,402.395,360.033,119.839,43.146,45.428,29.644,31.314,14.491,809.801,59.493,59.987,0.763,2.971,NONE,0.060
41.850,CC_CHARGING,401.683,359.977,122.247,44.006,45.432,29.654,31.228,14.446,809.536,59.823,60.003,0.790,48.159,NONE,0.050
41.900,CC_CHARGING,402.146,359.712,122.211,43.961,45.436,29.596,31.482,14.423,807.374,59.714,60.005,0.799,-0.733,NONE,0.058
41.950,CC_CHARGING,401.670,360.049,121.597,43.781,45.440,29.495,31.504,14.488,808.795,59.883,60.016,0.803,-12.269,NONE,0.054
42.000,CC_CHARGING,401.274,359.474,122.373,43.990,45.444,29.628,31.307,15.236,809.004,59.939,59.989,0.850,15.513,NONE,0.056
42.050,CC_CHARGING,401.889,360.190,121.508,43.766,45.448,29.496,31.374,14.787,807.526,59.930,60.029,0.838,-17.300,NONE,0.059
42.100,CC_CHARGING,402.038,359.600,120.654,43.387,45.452,29.719,31.514,15.274,807.101,59.479,59.989,0.770,-17.082,NONE,0.044
42.150,CC_CHARGING,401.433,359.951,121.483,43.728,45.456,29.536,31.490,15.094,806.441,59.500,60.030,0.788,16.595,NONE,0.035
42.200,CC_CHARGING,402.319,359.913,122.175,43.973,45.460,29.697,31.500,15.427,809.792,59.570,59.988,0.833,13.838,NONE,0.045
42.250,CC_CHARGING,402.362,359.916,121.506,43.732,45.465,29.576,31.376,15.525,810.099,59.945,59.994,0.820,-13.397,NONE,0.048
42.300,CC_CHARGING,401.793,360.307,121.677,43.841,45.469,29.729,31.295,15.495,809.538,59.832,60.025,0.824,3.427,NONE,0.049
42.350,CC_CHARGING,401.688,360.171,121.684,43.827,45.473,29.636,31.266,14.739,807.302,59.828,59.989,0.827,0.145,NONE,0.053
42.400,CC_CHARGING,401.750,359.892,119.014,42.832,45.477,29.671,31.404,14.343,806.812,59.751,59.999,0.817,-53.400,NONE,0.041
42.450,CC_CHARGING,401.706,359.930,120.464,43.359,45.481,29.600,31.422,14.692,807.776,59.561,59.971,0.764,28.998,NONE,0.055
42.500,CC_CHARGING,401.665,360.130,122.451,44.099,45.485,29.625,31.275,15.217,808.233,59.813,60.001,0.773,39.749,NONE,0.045
42.550,CC_CHARGING,401.915,359.719,119.815,43.100,45.489,29.509,31.431,14.543,808.902,59.451,59.976,0.766,-52.732,NONE,0.055
42.600,CC_CHARGING,401.853,360.011,122.319,44.036,45.493,29.524,31.309,15.042,809.858,59.776,60.025,0.778,50.073,NONE,0.057
42.650,CC_CHARGING,401.758,360.099,121.916,43.902,45.497,29.555,31.253,14.570,807.593,59.587,60.012,0.807,-8.054,NONE,0.054
42.700,CC_CHARGING,402.278,359.678,121.603,43.738,45.501,29.532,31.260,15.074,808.441,59.772,59.974,0.819,-6.261,NONE,0.040
42.750,CC_CHARGING,401.357,360.271,119.783,43.154,45.505,29.634,31.398,15.088,809.868,59.637,60.026,0.783,-36.390,NONE,0.050
42.800,CC_CHARGING,401.624,360.030,121.687,43.811,45.510,29.629,31.351,14.601,809.872,59.568,60.000,0.817,38.072,NONE,0.046
42.850,CC_CHARGING,401.331,360.167,120.147,43.273,45.514,29.610,31.246,15.484,809.993,59.483,60.030,0.827,-30.791,NONE,0.042
42.900,CC_CHARGING,402.215,360.313,121.530,43.789,45.518,29.708,31.476,14.751,809.450,59.457,60.026,0.838,27.663,NONE,0.040
42.950,CC_CHARGING,401.221,359.699,122.075,43.910,45.522,29.513,31.469,15.141,808.104,59.836,60.007,0.764,10.890,NONE,0.052
43.000,CC_CHARGING,401.298,360.019,120.595,43.416,45.526,29.588,31.442,15.485,809.344,59.692,59.994,0.746,-29.604,NONE,0.058
43.050,CC_CHARGING,402.189,359.540,120.484,43.319,45.530,29.659,31.236,14.862,809.194,59.767,60.023,0.776,-2.211,NONE,0.040
43.100,CC_CHARGING,402.296,359.941,119.666,43.073,45.534,29.703,31.455,14.981,806.736,59.460,60.010,0.762,-16.361,NONE,0.046
43.150,CC_CHARGING,402.161,359.707,122.124,43.929,45.538,29.595,31.530,14.717,806.733,59.942,60.011,0.767,49.165,NONE,0.045
43.200,CC_CHARGING,401.744,360.512,121.163,43.681,45.542,29.717,31.349,15.541,809.295,59.559,60.008,0.750,-19.224,NONE,0.036
43.250,CC_CHARGING,401.643,360.427,120.878,43.568,45.547,29.732,31.523,14.685,808.081,59.779,60.024,0.788,-5.705,NONE,0.055
43.300,CC_CHARGING,402.424,359.803,121.012,43.541,45.551,29.680,31.330,14.590,807.698,59.695,59.998,0.742,2.685,NONE,0.030
43.350,CC_CHARGING,401.549,359.860,122.314,44.016,45.555,29.745,31.420,14.859,807.251,59.622,60.002,0.835,26.041,NONE,0.048
43.400,CC_CHARGING,401.370,359.788,119.438,42.972,45.559,29.606,31.264,15.359,806.592,59.676,59.992,0.811,-57.522,NONE,0.038
43.450,CC_CHARGING,401.290,360.120,119.187,42.922,45.563,29.611,31.413,15.352,808.046,59.741,59.977,0.788,-5.031,NONE,0.034
43.500,CC_CHARGING,401.492,359.742,121.672,43.770,45.567,29.727,31.412,15.204,808.095,59.794,60.020,0.820,49.701,NONE,0.043
43.550,CC_CHARGING,402.012,359.975,122.119,43.960,45.571,29.716,31.528,14.496,807.923,59.608,60.025,0.787,8.953,NONE,0.039
43.600,CC_CHARGING,401.082,360.353,120.253,43.334,45.575,29.685,31.274,14.407,807.448,59.452,60.007,0.763,-37.321,NONE,0.032
43.650,CC_CHARGING,401.149,360.601,119.991,43.269,45.579,29.651,31.460,15.387,806.097,59.715,59.997,0.758,-5.240,NONE,0.043
43.700,CC_CHARGING,402.189,360.640,119.103,42.953,45.583,29.713,31.323,15.226,806.503,59.900,59.990,0.762,-17.762,NONE,0.046
43.750,CC_CHARGING,401.082,359.910,121.922,43.881,45.587,29.593,31.361,15.387,807.237,59.682,60.014,0.811,56.369,NONE,0.036
43.800,CC_CHARGING,402.411,359.853,120.876,43.497,45.592,29.613,31.533,15.138,807.864,59.666,59.997,0.830,-20.922,NONE,0.052
43.850,CC_CHARGING,401.790,360.381,119.567,43.090,45.596,29.566,31.540,15.554,807.045,59.834,60.014,0.774,-26.170,NONE,0.037
43.900,CC_CHARGING,402.190,360.047,121.602,43.782,45.600,29.595,31.322,15.108,807.864,59.739,60.001,0.763,40.691,NONE,0.031
43.950,CC_CHARGING,401.494,360.184,120.021,43.229,45.604,29.647,31.272,14.654,809.191,59.841,60.000,0.819,-31.620,NONE,0.037
44.000,CC_CHARGING,402.403,360.391,119.893,43.208,45.608,29.669,31.290,15.084,806.393,59.806,60.001,0.792,-2.558,NONE,0.032
44.050,CC_CHARGING,401.153,359.954,119.677,43.078,45.612,29.572,31.341,14.519,805.876,59.487,60.024,0.810,-4.310,NONE,0.060
44.100,CC_CHARGING,402.245,359.828,120.732,43.443,45.616,29.627,31.443,14.405,809.395,59.917,60.029,0.801,21.101,NONE,0.055
44.150,CC_CHARGING,401.455,360.342,120.574,43.448,45.620,29.577,31.446,14.414,805.909,59.635,59.991,0.754,-3.160,NONE,0.060
44.200,CC_CHARGING,402.312,360.363,119.306,42.994,45.624,29.579,31.409,14.451,808.960,59.807,59.983,0.742,-25.360,NONE,0.037
44.250,CC_CHARGING,401.833,359.771,121.489,43.708,45.629,29.666,31.341,14.655,807.274,59.578,59.983,0.746,43.661,NONE,0.059
44.300,CC_CHARGING,402.148,360.472,121.940,43.956,45.633,29.676,31.394,14.570,806.889,59.511,59.977,0.794,9.012,NONE,0.048
44.350,CC_CHARGING,402.263,360.398,122.139,44.019,45.637,29.587,31.366,14.638,807.514,59.613,59.990,0.750,3.991,NONE,0.047
44.400,CC_CHARGING,402.254,360.410,121.250,43.700,45.641,29.654,31.342,15.270,806.963,59.502,59.972,0.763,-17.782,NONE,0.060
44.450,CC_CHARGING,401.985,360.213,121.957,43.930,45.645,29.679,31.389,15.185,808.851,59.819,59.986,0.822,14.125,NONE,0.034
44.500,CC_CHARGING,401.589,360.309,120.405,43.383,45.649,29.688,31.412,14.772,805.717,59.606,59.985,0.756,-31.040,NONE,0.038
44.550,CC_CHARGING,401.083,360.564,120.931,43.603,45.653,29.753,31.376,15.392,806.131,59.683,59.990,0.787,10.527,NONE,0.047
44.600,CC_CHARGING,402.299,360.710,121.454,43.810,45.657,29.738,31.385,14.858,808.006,59.748,60.001,0.748,10.456,NONE,0.037
44.650,CC_CHARGING,401.387,360.256,120.470,43.400,45.661,29.635,31.483,15.507,808.940,59.758,60.005,0.790,-19.681,NONE,0.058
44.700,CC_CHARGING,401.830,360.142,119.446,43.017,45.665,29.694,31.550,14.735,809.114,59.926,59.997,0.744,-20.476,NONE,0.037
44.750,CC_CHARGING,402.015,360.415,120.648,43.483,45.669,29.562,31.556,14.616,809.006,59.464,59.972,0.818,24.046,NONE,0.037
44.800,CC_CHARGING,401.207,360.678,119.545,43.117,45.674,29.582,31.316,14.828,808.024,59.488,59.991,0.785,-22.059,NONE,0.057
44.850,CC_CHARGING,401.082,360.644,120.236,43.362,45.678,29.657,31.408,14.975,805.856,59.511,60.010,0.737,13.807,NONE,0.048
44.900,CC_CHARGING,401.358,360.079,120.856,43.518,45.682,29.605,31.313,14.515,808.502,59.517,60.022,0.775,12.411,NONE,0.051
44.950,CC_CHARGING,401.658,360.011,120.937,43.539,45.686,29.600,31.374,14.866,808.809,59.793,60.009,0.803,1.623,NONE,0.047
45.000,CC_CHARGING,401.959,360.350,119.427,43.035,45.690,29.760,31.382,15.141,808.069,59.502,59.971,0.812,-30.211,NONE,0.045
45.050,CC_CHARGING,401.378,360.872,119.133,42.992,45.694,29.597,31.477,14.903,806.950,59.796,60.011,0.742,-5.872,NONE,0.045
45.100,CC_CHARGING,401.862,360.011,120.341,43.324,45.698,29.562,31.358,14.801,808.619,59.784,60.003,0.731,24.145,NONE,0.036
45.150,CC_CHARGING,401.988,360.109,119.643,43.085,45.702,29.720,31.332,14.571,807.695,59.611,59.977,0.817,-13.947,NONE,0.036
45.200,CC_CHARGING,401.589,360.706,120.047,43.302,45.706,29.715,31.301,15.314,806.437,59.616,60.004,0.731,8.072,NONE,0.048
45.250,CC_CHARGING,401.205,360.360,121.164,43.663,45.711,29.547,31.479,14.686,808.520,59.451,60.007,0.792,22.345,NONE,0.056
45.300,CC_CHARGING,401.568,359.992,120.046,43.216,45.715,29.616,31.518,14.919,805.909,59.707,59.988,0.793,-22.368,NONE,0.042
45.350,CC_CHARGING,402.098,360.509,119.773,43.179,45.719,29.742,31.483,15.411,806.641,59.482,60.010,0.784,-5.448,NONE,0.049
45.400,CC_CHARGING,402.334,360.088,118.819,42.785,45.723,29.703,31.443,15.094,807.606,59.623,60.026,0.799,-19.092,NONE,0.039
45.450,CC_CHARGING,401.195,359.996,120.630,43.426,45.727,29.708,31.461,15.311,806.327,59.553,59.985,0.781,36.224,NONE,0.047
45.500,CC_CHARGING,401.913,360.022,120.221,43.282,45.731,29.583,31.345,15.100,806.154,59.638,59.975,0.757,-8.186,NONE,0.056
45.550,CC_CHARGING,402.389,360.671,119.768,43.197,45.735,29.732,31.486,15.335,807.819,59.507,59.989,0.754,-9.058,NONE,0.032
45.600,CC_CHARGING,402.463,360.033,121.781,43.845,45.739,29.628,31.337,14.915,805.332,59.902,60.030,0.788,40.276,NONE,0.053
45.650,CC_CHARGING,401.743,360.256,119.108,42.909,45.743,29.639,31.292,15.184,806.678,59.550,59.981,0.809,-53.475,NONE,0.049
45.700,CC_CHARGING,402.076,361.019,119.389,43.102,45.747,29.685,31.370,14.855,805.305,59.773,60.027,0.747,5.621,NONE,0.059
45.750,CC_CHARGING,402.326,360.701,121.031,43.656,45.752,29.630,31.560,15.629,806.118,59.537,59.971,0.769,32.854,NONE,0.045
45.800,CC_CHARGING,401.957,360.293,118.790,42.799,45.756,29.571,31.540,15.431,808.730,59.587,60.022,0.746,-44.836,NONE,0.035
45.850,CC_CHARGING,401.963,360.528,119.077,42.931,45.760,29.722,31.304,14.852,806.049,59.516,59.985,0.800,5.748,NONE,0.055
45.900,CC_CHARGING,402.023,360.218,121.114,43.627,45.764,29.756,31.311,14.648,805.694,59.462,59.982,0.763,40.740,NONE,0.059
45.950,CC_CHARGING,401.791,360.471,121.549,43.815,45.768,29.743,31.505,14.549,805.496,59.852,60.019,0.804,8.701,NONE,0.058
46.000,CC_CHARGING,401.276,360.171,119.582,43.070,45.772,29.788,31.556,14.991,806.331,59.490,60.004,0.711,-39.340,NONE,0.046
46.050,CC_CHARGING,402.034,361.015,118.917,42.931,45.776,29.699,31.418,15.100,808.058,59.600,59.973,0.739,-13.305,NONE,0.031
46.100,CC_CHARGING,401.369,360.371,118.576,42.731,45.780,29.561,31.346,15.086,805.678,59.581,59.999,0.730,-6.823,NONE,0.035
46.150,CC_CHARGING,401.563,360.865,121.085,43.695,45.784,29.774,31.545,15.499,805.769,59.867,59.998,0.799,50.194,NONE,0.048
46.200,CC_CHARGING,401.474,360.146,120.333,43.337,45.788,29.737,31.379,15.042,806.832,59.716,59.971,0.803,-15.052,NONE,0.038
46.250,CC_CHARGING,402.117,361.121,119.738,43.240,45.792,29.694,31.474,15.453,807.153,59.603,59.977,0.753,-11.902,NONE,0.031
46.300,CC_CHARGING,402.449,360.996,120.429,43.475,45.797,29.623,31.328,15.638,805.248,59.736,59.994,0.756,13.837,NONE,0.038
46.350,CC_CHARGING,401.717,360.894,119.634,43.175,45.801,29.736,31.356,14.633,805.954,59.675,59.993,0.755,-15.906,NONE,0.046
46.400,CC_CHARGING,401.790,360.427,121.997,43.971,45.805,29.732,31.443,15.309,805.052,59.492,59.996,0.775,47.260,NONE,0.040
46.450,CC_CHARGING,401.395,360.257,119.926,43.204,45.809,29.637,31.556,14.687,808.185,59.466,60.008,0.728,-41.421,NONE,0.046
46.500,CC_CHARGING,401.977,361.043,121.225,43.767,45.813,29.803,31.578,15.427,807.380,59.457,60.013,0.738,25.970,NONE,0.050
46.550,CC_CHARGING,401.439,360.726,120.680,43.532,45.817,29.739,31.514,14.707,806.235,59.447,60.013,0.732,-10.887,NONE,0.030
46.600,CC_CHARGING,401.627,360.706,119.748,43.194,45.821,29.709,31.443,15.450,807.442,59.640,60.015,0.718,-18.640,NONE,0.033
46.650,CC_CHARGING,402.420,360.396,120.767,43.524,45.825,29.761,31.519,14.909,805.598,59.913,59.978,0.731,20.379,NONE,0.040
46.700,CC_CHARGING,401.804,360.312,121.538,43.791,45.829,29.677,31.358,15.139,807.143,59.706,60.010,0.744,15.408,NONE,0.032
46.750,CC_CHARGING,402.080,361.016,120.380,43.459,45.834,29.709,31.572,15.283,808.274,59.933,59.994,0.709,-23.150,NONE,0.041
46.800,CC_CHARGING,402.376,360.385,121.762,43.881,45.838,29.598,31.462,14.934,808.686,59.915,60.015,0.765,27.629,NONE,0.042
46.850,CC_CHARGING,401.482,361.071,118.477,42.779,45.842,29.804,31.592,15.023,807.279,59.503,59.985,0.742,-65.691,NONE,0.043
46.900,CC_CHARGING,401.102,360.513,121.313,43.735,45.846,29.702,31.592,15.227,806.098,59.447,59.990,0.792,56.720,NONE,0.035
46.950,CC_CHARGING,401.496,360.662,119.695,43.169,45.850,29.736,31.479,14.776,805.991,59.459,59.976,0.722,-32.361,NONE,0.057
47.000,CC_CHARGING,401.540,360.909,118.960,42.934,45.854,29.712,31.342,15.368,806.582,59.668,59.976,0.759,-14.709,NONE,0.058
47.050,CC_CHARGING,401.434,360.816,120.690,43.547,45.858,29.637,31.448,15.164,808.297,59.656,59.997,0.746,34.600,NONE,0.035
47.100,CC_CHARGING,401.732,360.650,121.262,43.733,45.862,29.764,31.339,14.894,805.542,59.673,60.024,0.707,11.443,NONE,0.043
47.150,CC_CHARGING,401.120,360.332,121.546,43.797,45.866,29.643,31.503,14.854,805.919,59.689,60.018,0.738,5.695,NONE,0.036
47.200,CC_CHARGING,401.594,360.620,121.643,43.867,45.870,29.809,31.483,14.579,807.348,59.863,60.016,0.734,1.923,NONE,0.035
47.250,CC_CHARGING,401.680,360.612,120.498,43.453,45.874,29.788,31.406,14.966,806.596,59.582,60.021,0.791,-22.891,NONE,0.034
47.300,CC_CHARGING,402.290,361.089,118.862,42.920,45.879,29.628,31.306,15.001,806.542,59.763,60.002,0.771,-32.730,NONE,0.047
47.350,CC_CHARGING,401.978,360.330,121.301,43.709,45.883,29.624,31.431,15.134,805.158,59.641,60.004,0.797,48.794,NONE,0.045
47.400,CC_CHARGING,401.123,361.138,119.588,43.188,45.887,29.789,31.403,14.634,808.377,59.866,60.003,0.793,-34.275,NONE,0.033
47.450,CC_CHARGING,401.809,361.295,119.191,43.063,45.891,29.802,31.371,15.491,806.210,59.464,60.021,0.777,-7.930,NONE,0.032
47.500,CC_CHARGING,401.276,360.570,118.331,42.666,45.895,29.702,31.311,15.666,806.978,59.914,60.016,0.699,-17.207,NONE,0.054
47.550,CC_CHARGING,401.412,360.933,119.871,43.265,45.899,29.630,31.466,15.690,808.125,59.719,60.011,0.702,30.807,NONE,0.046
47.600,CC_CHARGING,402.071,360.743,121.233,43.734,45.903,29.748,31.464,14.712,806.101,59.501,59.984,0.770,27.230,NONE,0.058
47.650,CC_CHARGING,402.419,360.571,118.704,42.801,45.907,29.815,31.448,15.348,807.306,59.672,59.979,0.781,-50.577,NONE,0.039
47.700,CC_CHARGING,402.392,361.118,121.442,43.855,45.911,29.642,31.360,15.112,806.176,59.601,59.974,0.696,54.771,NONE,0.047
47.750,CC_CHARGING,402.321,361.047,120.582,43.536,45.916,29.592,31.431,15.079,806.959,59.442,60.017,0.728,-17.208,NONE,0.054
47.800,CC_CHARGING,402.267,360.746,119.897,43.252,45.920,29.708,31.396,15.247,806.353,59.630,60.023,0.764,-13.698,NONE,0.052
47.850,CC_CHARGING,401.453,361.290,120.303,43.464,45.924,29.626,31.394,15.035,806.376,59.658,60.029,0.771,8.117,NONE,0.052
47.900,CC_CHARGING,402.090,361.217,119.609,43.205,45.928,29.807,31.401,15.017,806.159,59.615,59.988,0.713,-13.868,NONE,0.052
47.950,CC_CHARGING,401.534,360.464,121.358,43.745,45.932,29.655,31.512,15.016,805.051,59.504,59.989,0.760,34.969,NONE,0.038
48.000,CC_CHARGING,402.223,360.833,121.166,43.721,45.936,29.654,31.532,15.223,805.783,59.775,60.003,0.740,-3.840,NONE,0.056
48.050,CC_CHARGING,401.374,361.208,119.040,42.998,45.940,29.691,31.340,14.709,807.896,59.564,59.979,0.771,-42.509,NONE,0.038
48.100,CC_CHARGING,401.883,360.883,120.862,43.617,45.944,29.685,31.319,15.200,805.783,59.630,59.995,0.705,36.443,NONE,0.042
48.150,CC_CHARGING,402.208,360.740,121.014,43.654,45.948,29.728,31.337,14.927,807.577,59.893,60.011,0.739,3.020,NONE,0.036
48.200,CC_CHARGING,401.675,360.553,118.733,42.810,45.952,29.619,31.546,15.411,804.895,59.548,60.015,0.746,-45.602,NONE,0.057
48.250,CC_CHARGING,401.477,361.258,118.916,42.959,45.956,29.673,31.408,14.984,807.187,59.482,60.010,0.780,3.653,NONE,0.055
48.300,CC_CHARGING,402.352,360.964,119.279,43.055,45.961,29.755,31.452,14.658,806.085,59.468,60.013,0.701,7.256,NONE,0.043
48.350,CC_CHARGING,401.108,361.233,118.592,42.839,45.965,29.764,31.413,14.859,804.544,59.551,59.976,0.746,-13.732,NONE,0.032
48.400,CC_CHARGING,402.040,361.123,121.332,43.816,45.969,29.733,31.586,14.663,806.749,59.521,59.974,0.740,54.786,NONE,0.046
48.450,CC_CHARGING,401.588,360.647,120.815,43.572,45.973,29.681,31.565,15.088,807.219,59.473,59.995,0.735,-10.329,NONE,0.041
48.500,CC_CHARGING,401.368,360.539,121.236,43.710,45.977,29.616,31.415,14.927,806.075,59.445,59.986,0.753,8.423,NONE,0.050
48.550,CC_CHARGING,401.393,361.526,118.519,42.848,45.981,29.776,31.456,15.605,807.350,59.864,59.990,0.716,-54.345,NONE,0.050
48.600,CC_CHARGING,402.286,361.096,118.065,42.633,45.985,29.764,31.536,15.131,808.321,59.758,60.022,0.757,-9.082,NONE,0.036
48.650,CC_CHARGING,401.672,360.853,120.063,43.325,45.989,29.704,31.605,15.151,805.286,59.596,59.987,0.752,39.955,NONE,0.047
48.700,CC_CHARGING,401.900,360.706,120.530,43.476,45.993,29.822,31.568,15.347,807.344,59.652,59.980,0.762,9.344,NONE,0.035
48.750,CC_CHARGING,402.373,360.725,118.751,42.836,45.998,29.778,31.494,14.690,805.584,59.795,59.990,0.746,-35.577,NONE,0.046
48.800,CC_CHARGING,402.434,361.355,119.864,43.313,46.002,29.715,31.456,15.000,808.186,59.792,59.998,0.735,22.254,NONE,0.040
48.850,CC_CHARGING,401.156,361.205,119.442,43.143,46.006,29.827,31.395,14.911,808.251,59.782,60.021,0.751,-8.439,NONE,0.053
48.900,CC_CHARGING,401.586,361.440,121.412,43.883,46.010,29.775,31.600,15.571,806.494,59.569,59.993,0.751,39.405,NONE,0.047
48.950,CC_CHARGING,402.040,361.382,118.111,42.683,46.014,29.769,31.503,15.290,806.384,59.541,59.994,0.700,-66.017,NONE,0.039
